statement,label
"I sent a payment, but the person I sent it to says they don't have it",0
"I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.",0
"I need to verify a payment to my new landlord. I transferred the first rent payment a few days ago. While it shows on my side, the landlord is saying he hasn't received it yet. Can you verify that it has processed?",0
"I've been waiting since Friday, where is my money?",0
I sent some money but the intended recipient says it hasn't arrived,0
Could you please help me?  I made my rent payment and have double checked that I sent it to the right account.  The person receiving it says he has not received it but it shows complete on my side.,0
I just did a money transaction but its not showing they received it,0
Why hasn't my transaction arrived to my friend yet?,0
"I just transferred my friend money, but she hasn't received it yet, and it's been a few hours. Can you tell me when to expect it to go through?",0
How long will my most recent transfer take to go through? The recipient needs the money urgently.,0
My recipient hasn't received the money,0
when will my transfer arrive,0
I just sent money but the person I sent it to doesn't see it. What happened?,0
Why hasn't my transaction completed?,0
Why hasn't the transaction I did arrive yet?,0
Why isn't the transfer I made to a friend showing?,0
Why is my friend not getting a transaction arrival yet?,0
How long will a transaction to a friend take?,0
Why hasn't my in country transfer gone through yet? I confirmed the account info a couple days ago but the payment hasn't been posted yet.,0
"I completed a transfer within the UK two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?",0
How can I the person see my money transaction?,0
I sent a transfer to a friend that needs it urgently. It has already been 2 hours and still hasn't come through to her. How long does it normally take?,0
the money i transferred didnt arrive,0
Why is my transfer taking so long. I thought it was supposed to only take 1 day if I made a transfer to someone. Can you wee what went wrong?,0
"I sent some money to somebody a couple of hours ago, and they still have yet to receive it.  They really need the money, how much longer are they going to have to wait?",0
How long do transfers take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,0
How do I use American express to top up my account?,0
Which currencies do you accept for adding money?,0
Is my credit card supported for top-ups?,0
Am I able to add money into my account using my American Express?,0
Can I use my American Express card to add money into my account?,0
Can you tell me what currencies I can use to add money?,0
I want to use my American Express for adding money into my account.,0
With what currencies can I add money?,0
What are the acceptable currencies for adding funds?,0
how can i transfer money from american express card,0
what cards and currencies are accepted?,0
How can I top up my card with another card?,0
use my credit to add money,0
What types of currencies do you accept?,0
Do you accept any card and currency?,0
can i use my mastercard to add money to my account,0
What types of cards and money do you accept?,0
How can I fund another account with my American Express?,0
What currencies do you accept to add money?,0
How can I top up my account and which currency can I use?,0
Will my other US credit card be accepted?,0
can i top up from a usa credit card,0
How can I get funds into my account from my American Express?,0
Which cards and currencies are supported?,0
What are the currencies and cards that are supported with my account?,0
What currency can I use to add money?,0
Can I use a credit card from the US to top up?,0
why don't you accept american express for adding money to my account,0
Can you tell me what cards and currencies you support?,0
Which foreign currencies do you accept for adding money?,0
I only have one other credit card from the US. Do you accept that?,0
What currencies are approved to add money?,0
I wish to use my American Express to put funds into my account.,0
I have another card from the U.S. Will you be able to accept that one?,0
I want to use a payment card to top up my account. How can I do this?,0
Can I use American Express?,0
I'd prefer to use my American Express when putting funds into my account.,0
What currencies can I use?,0
what cards can i use to add money to my account,0
What currencies and methods can i use to top up my account?,0
Is American Express supported for adding funds?,0
Do you accept credit cards from the US,0
Can you accept my other card from the U.S.?  It is the only other one I have.,0
Do you accept Mastercard?,0
"I am adding money, what currencies do you accept to do this?",0
Which currencies do you handle?,0
what currencies can i use to add money to my account,0
Are there certain cards and currencies you support?,0
why wont my american express work to add money,0
Which currencies can I use to add money?,0
Can I use any card and currency?,0
What kind of cards are supported?  What currency?,0
What US cards do you accept?  I only have 1 other.,0
I have a second credit card from the US. Will you take it?,0
What cards do you accept to top up my account?,0
What currencies do you accept for adding money?,0
Can I top off with a debit card?,0
"I want to deposit funds, what payments are accepted?",0
Are cards from the US accepted?,0
I'd like to use my American Express to place money into my account.,0
Please let me know what currency I can use to top up my account?,0
Do you accept all cards and currencies?,0
I have one other credit card from the US. Do you take that?,0
Which credit card top-ups do you accept?,0
"If I top up by card, what options do I have re: currency and card type?",0
What currencies are accepted to add money?,0
"I want to add money to my card, what payments do you accept?",0
What are my payment options?,0
Can I electronically transfer funds into my account from my American Express?,0
Can I top up my card with other cards?,0
I have one other credit card from the US. Do you take it?,0
Am I able to use my American Express to add money to my account balance?,0
What are the cards and currencies that you support?,0
What US credit cards do you accept?,0
What currencies do you accept for adding money to my account?,0
I have an American Express that I'd like to add money to my account with.,0
What forms of payment do you accept?,0
What type of card can I use to top up?,0
Do you have a list of cards and currencies you support?,0
"I want to top up by using a credit card, which ones do you support?",0
"I have a US credit card, will you accept it?",0
What currencies and cards do you support?,0
how do i add money from my amex card to top up,0
What cards and currencies can I use to top up my account?,0
Will you accept my credit card?,0
"Will you accept my credit card, it my only one.",0
"If I want to add funds to the account using American Express, how do I do that?",0
I just have one additional card from the USA. Do you support that?,0
Why doesn't it work when I use American Express to try to add money to my account?,0
Which cards are accepted for topping up?,0
What kinds of cards can I use to top up?,0
Help me use American Express to add money to the account.,0
What cards and currencies can I use?,0
What currency is acceptable for a top up?,0
What other credit cards can I use?,0
What payment methods are used to top up?,0
how can i add money from my amex card,0
I only have a card from the US is that okay?,0
Is American Express accepted?,0
Which currencies do you work with?,0
Can I use this app for any currency?,0
"For adding money, which currencies do you accept?",0
How can I pay for top-ups?,0
Is American Express supported for adding money into my account?,0
Can you tell me which cards and currencies are supported?,0
"I would like to top up via credit card, which credit cards do you support?",0
"I only have one more US credit card, is it accepted?",0
"If I want to topup by card, how do I do it?",0
"I want to know which currencies and cards are supported, can you provide a list?",0
"I want to top up by card, what do you support?",0
can i add funds  with a card from the united states,0
I want to top up my account. What payment methods are supported?,0
How can I use my American Express to add money into my account?,0
What card or currency can I use to pay?,0
My card wants to be topped what do you guys support?,0
do you accept from usa credit card?,0
What currency can I use to pay for a top up?,0
Do you have a list of the cards and currencies supported?,0
What are the various currencies and cards that you offer support for?,0
What currencies can be used for top up?,0
"Do I have to top up in euros if I use a card, or can I use a different currency?",0
What cards do you support,0
What are the currencies that are accepted to add money?,0
What kind of cards an currency do you support?,0
Which cards do you support for top up?,0
"Top up my card please, which y'all support?",0
Do you accept US credit cards?,0
I need to know if you will accept my credit card.,0
I want to add funds to my account. What payment methods are accepted?,0
"I would like to order a virtual card, where can I get one?",0
"I need to order a new virtual card, how do I do that?",0
How can I sign up for a virtual card?,0
I haven't received my virtual card yet!!,0
Can you give me a virtual card?,0
I want to get my hands on one of those virtual cards!,0
i need a virtual card,0
How do I get to the virtual cards?,0
want to know how to get virtual card,0
Where is my virtual card?,0
Where are the virtual cards?,0
Is it possible to order a virtual card?,0
how to i go about getting my virtual card,0
I don't have a virtual card - how do I get one?,0
How to receive virtual card?,0
Why haven't I gotten a virtual card yet?,0
Where do I order a virtual card?,0
Can i have a virtual card?,0
Please explain to me the process of getting a virtual card.,0
my virtual card has not came yet!,0
Which part of the app do I order virtual cards from?,0
Where do I have access to a virtual card?,0
How to order a virtual card,0
Where do I get a virtual card?,0
Why haven't I been given a virtual card yet?,0
Can you help me find the virtual card?,0
How do I go about getting hold of a virtual card?,0
Where's my virtual card,0
How can I go about ordering a virtual card?,0
Where can i find the virtual card?,0
"I'd rather not use my physical card, how can I get a virtual card?",0
What do I have to do to get my virtual card?,0
can i use my app to get a virtual card,0
How can I obtain a virtual card?,0
I'm interested in getting a virtual card.  How do I get one?,0
What is the way to go about getting a virtual card?,0
How can I receive a virtual card?,0
When will my virtual card arrive?,0
How do I get my virtual card?,0
how to get virtual card,0
What is the best way to get my virtual card?,0
"I need to make a purchase online, where is my virtual card?",0
I look but I see no virtual card. Why is that?,0
"Hello, what is a virtual card and how do I get one?",0
How come I did not get a virtual card yet?,0
"how many virtual cards can i have, i want 8",0
How do I get a virtual card on my device?,0
How do I access the virtual card?,0
I'd like more info on getting a virtual card.,0
Do I get to have one of those virtual cards I've heard about?,0
where can i have a virtual card,0
I would love one of the virtual cards!,0
I would like to order a virtual card.,0
I have yet to receive my virtual card,0
How long will it take to receive a virtual card?,0
Why have I not received a virtual card yet?,0
I can't find the virtual card,0
Can you assist me in acquiring a virtual card?,0
I want one of the virtual cards!,0
How come I didn't get a virtual card yet?,0
And do you have virtual cards instead of physical ones?,0
How do I go about getting a virtual card?,0
When will I get a virtual card? I haven't gotten one yet,0
Where can I order my virtual card?,0
Where can virtual cards be ordered?,0
How can I locate the virtual card?,0
How long do you have to wait to see your virtual card your ordered?,0
I want to get a virtual card!,0
How to access my virtual card,0
Where can I sign up for a virtual card?,0
Where do i go to receive a virtual card,0
Are there virtual cards,0
Please let me know how to place an order for a virtual card,0
I ordered a virtual card but it hasn't come through yet,0
Is there a way to get a virtual card?,0
"I haven't received my virtual card yet, do yo know why?",0
why hasn't my virtual card arrived?,0
What is the virtual card and how can i get one?,0
"I have lost my card, but need to place an online order! How do I get a virtual card instantly?",0
I've got to have one of those virtual cards.,0
Where is my virtual card located?,0
Why have I not yet received my virtual card?,0
Where would I order a virtual card?,0
"I need to order a new card, can you please direct me to the virtual cards?",0
I need my virtual card,0
I haven't received my virtual card.,0
How do I receive a virtual card?,0
I heard you have virtual cards. How do I get one?,0
I would like a virtual card...how do I get one?,0
explain the virtual card,0
I'd like like to know where I can order a virtual card?,0
what is a virtual and how do i get one,0
why hasn't my virtual card come yet?,0
Is there a way to order a virtual card on the website?,0
Is there an alternative to a physical card?,0
Please tell me how I can get a virtual card.,0
"I did not get my virtual card yet, Why?",0
Where do I find a virtual card?,0
Is there anywhere I can't use my card?,1
In which stores can I shop with this card?,1
How do I know where I can use my card?,1
Can I tell what business will take this card?,1
Are there businesses that don't accept this card?,1
Is the card welcomed by everybody?,1
Do you have a list of businesses that accept this card?,1
What businesses accept this card?,1
What retailers accept my card?,1
This card is accepted by what businesses?,1
Will this card work all over the world?,1
WHAT IS THE ATMOSPHERE OF IT,1
What kind of businesses will take my card?,1
Where do I pay with my debit or credit card?,1
Can I pay online with my card?,1
Do you know which businesses will accept my card?,1
Who accepts the card?,1
You accepts my card?,1
Is my card accepted anywhere?,1
Is my card denied anywhere?,1
"
Where can I use my card?",1
Where can I use my Mastercard?,1
where is card accepted,1
Where can I pay with my card?,1
Where can my card be used?,1
Is my card valid everywhere?,1
Which establishments will accept my card?,1
Are there limits to businesses that will accept this card?,1
Any place that takes Mastercard would be fine.,1
Is there a list of where I can use my card?,1
What are the limits to where my card will be accepted?,1
Can I use my card wherever I want?,1
Where can I use my card to pay?,1
Are there any limits to were my card is accepted?,1
Can I use my card while on vacation overseas?,1
Are there any places that won't take my card?,1
Which merchants accept my card?,1
You can use it anywhere that accepts Mastercard.,1
Is there restrictions on where I can use my card?,1
Can I use my card for online payments?,1
Are there limits as to where my card will be accepted?,1
Where do I pay with my card?,1
Which merchants accept this card?,1
Are there any restrictions to where I can use my card?,1
At what places accept my card?,1
In what places can I use my card?,1
What places accept my card?,1
Can I use my card no matter where I go?,1
Will my card work at all merchant locations?,1
How can I know where my card will be accepted?,1
Can I pay with my card anywhere?,1
Can I use my card anywhere?,1
Where can I use this card?,1
What businesses can I use this card with?,1
Do all businesses take this card?,1
Where is this card accepted?,1
What businesses accept my card?,1
Can i use this card at any store?,1
Are there any restrictions on where I use this card?,1
"My top up did not show up as shown and my money has disappeared, can you help me fix this glitch problem?",0
Has my top-up been cancelled?,0
"I topped up recently and saw the money go through, but now it's just gone? What's going on",0
For what reason did my top-up get cancelled?,0
I think my top up has been reverted,0
Has my top-up gone through?,0
I went to top up my card and it was cancelled.,0
I didn't cancel my top-up.,0
I have a reverted top up I made and wanted to know why it didn't go through.,0
I believe my top up was reverted.,0
"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what's going on?",0
"Hello, I have tried using crypto top up but it is not working. I had some money in my account but I'm not sure what happened",0
Why did my top up get reverted?,0
What caused my top-up to be returned?,0
What happened to my top-up? It was all done and now it's gone! Are you having problems with your system?,0
Why was my top up reverted?,0
Seems like my top-up has been cancelled,0
Seems like my top up has been cancelled,0
"My money has disappeared. I had recently added money in, and saw it was there and went through. Now it's gone. What is happening?",0
"Something is wrong, my top-up is gone and I don't know what happened to my money.",0
My money is nowhere to be found? I talked up earlier and seen it. Now it has vanished. What is going on?,0
My top-up was cancelled and I am writing to ask if I need to complete the 3D Secure authentication section before I submit it.,0
How come I can't put money in my top up account?,0
Why has my top-up been reverted?,0
My top up was reverted. Can you help?,0
"My top-up was supposed to be done, but now the money is gone! Is there a glitch in your system?",0
Why would my top up be reverted?,0
"I tried to make a top-up and it was canceled, why is that?",0
Did you revert my top up?,0
The app declined my top up. What did I do wrong?,0
Is there a reason my top-up has been cancelled?,0
I think you reverted my top up.,0
I need someone to find out where my money has gone to? It has disappeared. I completed a top up earlier and seen it had went through. Since it has now disappeared I need to know what's going on.,0
"For some reason, the money I added was returned.",0
Why didn't my top up work?,0
"I went to look at my top-up and it was canceled, can you tell me why this happend?",0
How does my top-up got cancelled?,0
"Did you lose my money? I had added funds through top-up not long ago and I know they were in my account, but they seem to have disappeared. What happened?",0
What happened to my top-up? I think it was cancelled.,0
Why did my top-up get reverted?,0
Why won't my top up go through?,0
Please explain why the funds I added were returned to my account.,0
Why isn't top-up working? My top-up money disappeared after I saw that it was successfully transferred. Is it gone? Where did it go?,0
"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what is happening?",0
I did a topup successfully but its not showing in balance. I think there is some problem in system.,0
I put some money in my account the other day but now its gone? Why is this?,0
My thoughts were that you offered crypto top up which does not seem to be working. The money has now been taken from my account. What is the problem here?,0
"My money is gone :( I had topped up recently and saw it was there and went through, but now it's disappeared, what's going on?",0
"I think my top up may have been reverted, what do I do?",0
What is the status of my top up?,0
"When I top-up, the app reverts it.",0
Why has my top up been cancelled,0
What's the problem? I thought you offered crypto top up. This doesn't appear to be working at all. My money has now vanished from my account.,0
"I thought you offer crypto top up but it doesn't seem to be right ? Money just disappeared from my account, How it would work ?",0
Why is my top-up showing as cancelled?,0
Why does my top-up get cancelled?,0
What I topped up was reverted by the app.,0
I was checking my statement and my top-up has been reverted,0
"My money is gone. I had topped up recently and saw it was there, but now it's disappeared, what's going on?",0
My top up was rejected. Why?,0
I wanted to know why a top-up I made has been reverted.,0
What should I do?  I topped off but the app reversed  it.,0
I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?,0
"Hi, I have done a topup, but my money was reverted. Please look into this issue.",0
My top-up has been reverted and I would like to know why.,0
How can I tell if my top-up has been cancelled?,0
When I topped up the app has seemed to reverted it.,0
I think my top up was reversed.,0
I refilled my account balance but got an error message.,0
"My money's disappeared from my account! I topped up the other day and it was there, but now it's not. Help?",0
Why is my top-up showing as reverted?,0
"My top-up was cancelled, could my bank be the problem?",0
"HI,Accordingly you offer crypto top up but it doesn't seem to be working? Money just disappeared from my account.What should be done now?",0
Why did you revert my top-up?,0
My topup got reverted. Please let me know if there is any issue in system.,0
My top-up was reverted by the app.,0
Why was my top up cancelled?,0
How do I tell if my top up was reverted?,0
top up cancellation,0
"I was under the impression that you offer crypto top up; however,  it doesn't appear to be working. The money has now disappeared from my account so I need to know what the deal is?",0
I topped up and now my money is not there anymore! What happened to it?,0
Explain why my top up has been reverted please.,0
"If my top-up didn't transfer, what went wrong?",0
Why has my money disappeared? I topped up earlier and seen it was there and had went through. What seems to be the problem?,0
My top up may have been reverted,0
"Hi there, I came across a problem with my top up and my money is missing, was there a system error?",0
What caused my top up to be reverted?,0
I got an cancellation error when I was topping up.,0
Why didnt my top up go through,0
When I topped up the app reverted it.,0
Why was my top-up declined?,0
Why wasn't my top-up accepted and where did that money go? At first it said it was confirmed but now I can't find it.,0
The app reverted my top up,0
Why has my top-up been returned to my account?,0
I topped up but the app declined it,0
The app reverted after I topped-up,0
"I'm having an issue with transaction. I topped up my account and saw it went through, but that was a few days ago and the money isn't in my account any more. What's up with that?",0
Why did my money disappear when I topped up??,0
I have a canceled top-up and wanted to know about it.,0
What reasons could cause my top up to be reverted,0
Why isn't my top up showing?  Was the money reversed?,0
What if my top up is reverted?,0
I need to know what's going on. I was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account.,0
I got notified that my top up has been reverted. Why?,0
"I need some help, I thought you guys accepted crypto top ups?? It won't seem to let me do it. I put money in my account and now it's gone and I didn't spend it. Where did it go??",0
My top-up was just cancelled.,0
Can you explain to me why a top up would be reverted?,0
I topped up but my money is not showing. Why is that?,0
My automatic top-up was unsuccessful,0
It looks like my top-up was cancelled,0
"Hello. I tried doing a topup and I thought it worked, but now the money is no longer in my account. Can you explain?",0
Reasons for top up cancellation.,0
"Please help me, as my topup amount has been reverted, i did it correctly. I think there is some defect in system.",0
Do you support top ups?,0
Why did my top-up not go through?,0
Explain why my top up would be reverted.,0
Why did you revert my top up?,0
I thought crypto top up with something you offered and it does not appear that it's working even though the money has disappeared out of my account. Can you tell me what's going on?,0
Is there a reason for my top up to be cancelled?,0
The app reversed a top off I had.  What should I do?,0
What happened to the money that I deposited?,0
What's the deal? Money has just disappeared out of my account. I thought you offered crypto top up and it doesn't seem to working.,0
Tell me how a top up would be reverted.,0
i noticed that the funds were returned to my bank account. What happened?,0
Why have my top ups been canceled?,0
"What did you do with my money??? I just topped up, I saw the money was there, but now it's gone!! What did you do with it?",0
I want to know why my top-up was reverted,0
I am unable to use my top-up on the app. Could you explain this to me?,0
"So, I was under the impression that you have an offer for crypto top up. This doesn't seem to be working. Now, the money has just disappeared from my account. What is the deal?",0
My money disappeared! Please help??,0
"Hello there, I tried using crypto top up today but it's not working for me, might it be due to the kind of bank I'm using or the country that I'm from?Money is also missing from my account",0
It appears my top-ups have been canceled.,0
"Do you not accept crypto transfers from certain places? Because when I tried to do a top up the money just disappeared. Im not sure what to do or what I'm doing wrong, please help.",0
"I attempted to complete a topup, and I thought all was well, but now the money is gone again. Has there been a glitch?",0
"My money has gone missing. I had recently added money in, and saw it was there and went through. Now it's missing. What is happening?",0
"I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?",0
It's only been a few weeks my my top-up got cancelled,0
"Hi, i just topped up my phone and the money was deducted but it seems to have deducted the same amount again! please help!",0
Explain top-up cancellation,0
Why did my top up get pulled back out?,0
Why has my top up been returned?,0
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",0
Reverted top up,0
"Hae, I already completed my 3D secure authentication when I tried the crypto top up but it's still not working for me. I also don't understand what happened to the money in my account",0
Can you tell me why my top-up was canceled?,0
Why did my top-up not get approved this time?,0
Why is my last cheque deposit taking so long?,1
I am still waiting for a the cash I deposited this morning,1
"I tried using a check to update my balance, but it isn't work? Is something wrong?",1
I deposited cash but it isn't showing up in my account,1
I put some cash into my account but it's not displaying that on my balance.,1
Why hasn't my cash been deposited yet?,1
"Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.",1
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,1
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",1
"The cheque I sent a few days ago has not been deposited yet, what is the hold up?",1
cash and check deposit has not gone thru,1
"my balance has not changed, despite depositing a cheque",1
Why did my cash deposit not show up?,1
Why is my money not in my account. I have already sent it out.,1
I placed a cash deposit in my account but I can't see it yet.,1
I'm not seeing my cash deposit showing up in my account.,1
Last week I put a cash deposit into my account and it is still isn't there.,1
I checked the app and my balance has not been updated for the cash or cheque deposit.,1
"I put some money in my account the other day and it's not gone in yet, can you help with this?",1
I did a cash deposit to my account but it doesn't show up,1
I can't see my cash deposit in my account.,1
"I deposited money in the form of a cheque, but my balance has not increased.",1
Where is the cash deposit I made?,1
"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",1
Why is my deposit still pending?,1
I made a cash deposit and the balance wasn't updated.,1
I did a cash deposit to my account but my balance is still the same. What happened?,1
I just deposited cash to my account and can't find it!,1
Online banking is not showing my cheque or cash deposit so the balance is incorrect.,1
i need help. I updated my balance with a check yesterday and Im not seeing it. Can you look at my account to see what went wrong?,1
When will my cheque be processed?,1
What happens if I deposit a cheque accidentally?,1
Why isn't my cheque deposit showing on my account?  I though it would be faster and would like to to look into it and help.,1
When will my deposit from this morning show up?,1
I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there.,1
Where is my missing cheque I deposited?,1
My balance doesn't show my deposit.,1
My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?,1
I made a deposit and the balance hasn't been updated.,1
I have yet to receive the cash I added to my account this morning.,1
Why isn't my cash deposit showing up in my account?,1
"I deposited some cash but it hasn't shown up in my account yet, what's going on?",1
I deposited a cheque but the cash hasn't arrived yet,1
I've already sent the money out and still have not received money in my account.,1
I have made a recent check and cash deposit that isn't reflected in my balance.,1
I placed a cheque but the funds aren't there,1
The cheque I sent to you to have deposited a couple days ago has not cleared in my account yet. What is the issue?,1
"the balance has not changed, but I have deposited some money",1
"I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque.",1
I need my account checked because it appears there is a problem. I attempted to update my balance yesterday using cheque but it doesn't seem to have worked.  Should this not be faster than this?,1
I've deposited a check but the cash isn't showing that it's there yet.,1
Waiting for the cash I deposited this morning still,1
"I put cash in my account, but I don't see it.",1
Where did the money I deposit go??,1
"I Submitted a cheque couple of days ago, nothing happened to my account yet.What could be the possible issue?",1
I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?,1
Why is the cash not showing in my account for the check I deposited?,1
When will the check I deposited post to my account?,1
How do I see my updated balance after I make a cheque or cash deposit?,1
Why isn't my deposit in my account?,1
Where is my cash deposit in my balance?,1
Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!,1
"I deposited cash this morning, but it's not showing up in my account. Can you tell me where's my money?",1
How long does it take for a cheque to post to your account?,1
Why has my account balance not changed after depositing a cheque?,1
Where is the cash I deposited?,1
Why is my balance still the same after a cheque deposit?,1
Why is my check still not showing up on my account? It's been a week already,1
Why isn't my balance updating after depositing cheques and cash.,1
My cash deposit isn't in my account. What happened?,1
I updated by balance with a cheque yesterday but it isn't showing on my account. Did something go wrong?,1
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?,1
Why isn't my deposit showing up?,1
My balance was not updated with my checque or cash deposit.,1
"Help! I'm missing money, I deposited a cheque but its not showing on my balance.",1
My cash deposit from a week ago is still not in my account. Can you help me please?,1
I made a deposit but it is not showing up in my balance.,1
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,1
The cheque I deposited isn't showing in my account,1
my check or cash deposit has not shown up,1
Why isn't my cash deposit showing up in my account? I deposited it this morning.,1
"I deposited a cheque, why isn't my balance showing that I did?",1
Why hasn't my cash arrived from a deposited check?,1
"I put money in my account a week ago but its still not there, what is happening?",1
"I made a cash deposit, but it hasn't shown up in my balance yet.",1
"When will I see my cash, since I already deposited my check?",1
"Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.",1
I haven't seen the cash yet from the cheque I deposited.,1
I've deposited a check in my account but the cash isn't showing as available.,1
"I sent a cheque to you a few days ago and the deposit has yet to appear in my account. I need this money, what is the problem?",1
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,1
Why am I not seeing the check I deposited this morning in my account?,1
Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,1
My cash deposit hasn't posted to my account.,1
"I had a cheque deposited, but I don't see my money yet?",1
My balance is not right. It has not been updated for the cash or cheque deposit.,1
"After I deposited my cash, I still don't see it in my account.",1
I made a cash deposit going to my account but it is not there,1
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",1
My cheque deposit didn't seem to work.,1
I still do not see the cash deposit in my account from last week. Why?,1
When will my cheque process?,1
"I deposited a check, but haven't received the funds for it.",1
After depositing a cheque my balance did not change.,1
Cash has been deposited this morning but it hasn't came through.,1
I deposited a cheque a week ago but have yet to receive the cash.,1
"I put money into my account in the form of a cheque, but my balance did not change.",1
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",1
"My mother deposited a cheque into my account last week, why is it still not showing up?",1
Why hasn't my balance been updated from the check deposit I made?,1
Where is the money I put in the bank?,1
I haven't received the cash from the check I deposited.,1
After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem.,1
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.,1
"Even though I made a cash deposit, I am not seeing it in my account.",1
I put money in my account a week ago but its still not there?? What happened to my money?,1
Why did the cash deposit not show up in my account?,1
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,1
"I deposited cash into my account, why do I not see it?",1
Can you tell me why a cheque deposit isn't showing in my balance?,1
Why is my cash deposit not in my account?,1
Why isn't my money from a check deposit showing?,1
"I put my check in the bank, but I haven't gotten my cash yet?",1
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,1
i used a check check yesterday to balance my account and it isn't showing up?,1
"I recently deposited some money into my account, but it still isn't showing up. What's going on?",1
"My friend deposited $100 into my account, but it is not showing up!",1
The cash deposit I made this morning has not been credited to my account,1
"I did a cash deposit to my account, but I am not seeing it on my statement.",1
I deposited a cheque but I don't see the funds in my account.,1
When will my deposit post to my account?,1
I am still waiting for the cash to be returned from a cheque I deposited!,1
How long does it take to show a deposit I made to my balance?,1
I deposited cash into my account and I'm having trouble seeing it on my account.,1
"I wrote a check to the account yesterday to add to my balance, but I don't see the amount of the check reflected anywhere.  Is it being held up for some reason?  I should have seen a new balance by now!",1
How long do cheques take to post to your account?,1
I deposited money but my balance hasn't been updated yet.,1
"I deposited cash this morning, but it is not yet available.",1
I have cash deposit to my account but it is experiencing a problem,1
How long will it take for the cash I deposited this morning to show up?,1
The cast deposit from a week ago still is not in my account. Why?,1
Why is the check I deposited this morning not showing up?,1
How long do deposits take to appear? I've been waiting for more than a week and need the money!,1
When will my deposit be processed?,1
I am still awaiting the money I put into my account this morning.,1
Why am I still not able to see the money I deposited a week ago? This is urgent!!,1
I deposited a check a few days ago and it's still not gone in! Please help me with this,1
I made a check and cash deposit that wasn't credited to my account.,1
"I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!",1
Why hasn't my cheque processed?,1
I am still currently waiting for the cash that has been deposited into the account this morning.,1
I sent a check into the system but still haven't received the cash yet,1
I recently deposited a cheque and cannot find the cash from it.,1
When will I receive the cash payment from the check I deposited?,1
My cheque is slow to cash,1
I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?,1
Why haven't I seen the cash from the cheque I deposited yet?,1
My cheque is taking a while,1
I made a cash deposit to my account but i don't see it,1
The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.,1
where is my money from this morning,1
Why is it taking so long for my money to appear in my account? I have been waiting a week!,1
"I deposited a cheque, but the balance hasn't changed yet.",1
My account balance has not updated since I deposited a cheque recently.,1
How long does a check take to show up in the account balance?,1
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,1
Why hasn't my account updated?,1
I haven't received the money from the check I deposited.,1
"I deposited a cheque with some money, but the balance hasn't changed.",1
"I deposited a cheque, but my account balance stayed the same.",1
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,1
why hasn't my cash arrived yet from my cheque?!,1
I made a check deposit but the cash hasn't arrived in my account yet.,1
The balance hasn't changed yet after depositing a cheque with some money.,1
What happened to my cash deposit?,1
"Please, tell me why I can't have the funds I deposited a week ago? I need the money now.",1
"After my checque or cash deposit, my balance didn't update.",1
When will my balance reflect a deposit?,1
I made a cash deposit to my account but it is not there,1
I deposited a cheque and its been days and I still haven't received the cash!!,1
"I deposited some money, but the balance has not changed.",1
There's a payment with my card that I didn't perform. I don't know that name shown.,1
